group,task,n_rows,fold,n_folds,seed
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_066.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_067.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_068.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_070.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_071.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_075.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_077.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_079.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_080.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_081.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_082.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_083.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_084.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_085.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_086.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_088.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_089.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_091.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_092.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_093.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_096.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_097.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_098.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_102.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_104.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_108.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_110.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_111.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_115.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_117.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_119.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_121.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_123.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_124.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_125.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_127.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_128.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_129.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_131.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_132.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_133.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_136.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_137.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_138.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_139.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_141.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_142.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_145.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_146.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_147.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_148.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_150.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_154.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_157.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_158.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_159.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_160.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_161.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_163.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_164.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_166.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_167.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_171.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_172.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_173.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_175.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_177.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_178.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_179.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_181.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_183.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_184.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_185.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_192.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_193.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_194.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_195.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_196.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_198.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_199.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_200.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_201.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_203.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_206.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_207.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_208.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_209.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_211.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_213.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_214.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_215.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_218.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_221.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_222.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_223.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_227.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_229.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_230.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_233.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_234.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_237.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_240.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_242.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_245.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_248.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_256.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_258.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_259.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_262.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_263.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_265.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_268.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_269.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_271.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_272.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_274.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_275.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_278.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_279.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_280.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_281.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_282.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_284.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_285.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_286.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_287.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_289.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_290.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_291.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_293.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_294.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_296.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_297.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_300.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_303.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_307.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_308.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_309.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_314.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_319.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_320.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_322.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_323.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_324.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_325.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_327.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_329.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_330.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_333.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_335.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_338.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_340.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_341.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_344.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_345.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_348.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_349.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_350.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_353.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_356.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_358.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_359.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_361.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_362.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_363.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_367.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_368.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_369.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_371.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_372.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_373.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_374.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_375.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_379.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_382.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_384.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_385.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_386.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_388.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_389.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_391.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_393.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_397.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_398.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_400.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_401.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_402.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_404.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_406.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_407.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_408.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_409.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_419.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_420.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_422.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_424.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_425.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_427.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_431.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_432.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_433.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_434.nii.gz,Task08_HepaticVessel,2,2,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_438.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_440.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_441.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_443.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_444.nii.gz,Task08_HepaticVessel,2,1,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_445.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_446.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_447.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_453.nii.gz,Task08_HepaticVessel,2,3,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_454.nii.gz,Task08_HepaticVessel,2,0,5,0
MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_455.nii.gz,Task08_HepaticVessel,2,4,5,0
MSD/Task09_Spleen/labelsTr/spleen_10.nii.gz,Task09_Spleen,1,0,5,0
MSD/Task09_Spleen/labelsTr/spleen_12.nii.gz,Task09_Spleen,1,2,5,0
MSD/Task09_Spleen/labelsTr/spleen_14.nii.gz,Task09_Spleen,1,3,5,0
MSD/Task09_Spleen/labelsTr/spleen_17.nii.gz,Task09_Spleen,1,0,5,0
MSD/Task09_Spleen/labelsTr/spleen_18.nii.gz,Task09_Spleen,1,2,5,0
MSD/Task09_Spleen/labelsTr/spleen_19.nii.gz,Task09_Spleen,1,1,5,0
MSD/Task09_Spleen/labelsTr/spleen_2.nii.gz,Task09_Spleen,1,3,5,0
MSD/Task09_Spleen/labelsTr/spleen_21.nii.gz,Task09_Spleen,1,0,5,0
MSD/Task09_Spleen/labelsTr/spleen_22.nii.gz,Task09_Spleen,1,4,5,0
MSD/Task09_Spleen/labelsTr/spleen_24.nii.gz,Task09_Spleen,1,4,5,0
MSD/Task09_Spleen/labelsTr/spleen_26.nii.gz,Task09_Spleen,1,2,5,0
MSD/Task09_Spleen/labelsTr/spleen_27.nii.gz,Task09_Spleen,1,4,5,0
MSD/Task09_Spleen/labelsTr/spleen_28.nii.gz,Task09_Spleen,1,3,5,0
MSD/Task09_Spleen/labelsTr/spleen_29.nii.gz,Task09_Spleen,1,0,5,0
MSD/Task09_Spleen/labelsTr/spleen_3.nii.gz,Task09_Spleen,1,3,5,0
MSD/Task09_Spleen/labelsTr/spleen_31.nii.gz,Task09_Spleen,1,2,5,0
MSD/Task09_Spleen/labelsTr/spleen_32.nii.gz,Task09_Spleen,1,4,5,0
MSD/Task09_Spleen/labelsTr/spleen_33.nii.gz,Task09_Spleen,1,0,5,0
MSD/Task09_Spleen/labelsTr/spleen_38.nii.gz,Task09_Spleen,1,0,5,0
MSD/Task09_Spleen/labelsTr/spleen_40.nii.gz,Task09_Spleen,1,1,5,0
MSD/Task09_Spleen/labelsTr/spleen_44.nii.gz,Task09_Spleen,1,3,5,0
MSD/Task09_Spleen/labelsTr/spleen_46.nii.gz,Task09_Spleen,1,3,5,0
MSD/Task09_Spleen/labelsTr/spleen_49.nii.gz,Task09_Spleen,1,4,5,0
MSD/Task09_Spleen/labelsTr/spleen_52.nii.gz,Task09_Spleen,1,3,5,0
MSD/Task09_Spleen/labelsTr/spleen_53.nii.gz,Task09_Spleen,1,4,5,0
MSD/Task09_Spleen/labelsTr/spleen_59.nii.gz,Task09_Spleen,1,4,5,0
MSD/Task09_Spleen/labelsTr/spleen_6.nii.gz,Task09_Spleen,1,1,5,0
MSD/Task09_Spleen/labelsTr/spleen_60.nii.gz,Task09_Spleen,1,1,5,0
MSD/Task09_Spleen/labelsTr/spleen_61.nii.gz,Task09_Spleen,1,1,5,0
MSD/Task09_Spleen/labelsTr/spleen_62.nii.gz,Task09_Spleen,1,2,5,0
MSD/Task09_Spleen/labelsTr/spleen_63.nii.gz,Task09_Spleen,1,2,5,0
MSD/Task09_Spleen/labelsTr/spleen_9.nii.gz,Task09_Spleen,1,1,5,0
MSD/Task10_Colon/labelsTr/colon_005.nii.gz,Task10_Colon,1,0,5,0
MSD/Task10_Colon/labelsTr/colon_006.nii.gz,Task10_Colon,1,4,5,0
